time,Approach_Withdrawal,Interest,Cognitive_Load,Valence,Concentration
9.606150150299072,2.045812366211872,0.005286619583257714,0.570874593911242,4.504160358539185,0.9994573196901495
10.627553701400757,1.8928057328469532,0.0025693189580641243,0.3740294605100376,-0.0523853591238399,0.9989352116450466
12.0285964012146,1.942848720901387,0.004509173900590615,0.22712609547245888,-0.33734013938115415,0.9981734180634184
13.528591632843018,2.3006205625726337,0.0023569465182543842,0.1869421565238835,0.06033294312983506,0.9906949253618218
15.029192447662354,0.7145262922969868,0.003040480575488071,0.15049405692006304,1.263210399062934,0.9920459387560104
16.53010630607605,0.7907894717579783,0.004012042276368565,0.16100619221162474,0.745951506132881,0.9942262582899447
18.02675199508667,1.8749650521281298,0.001891740480025516,0.18452892332467816,0.04103440283324067,0.994186077528774
19.52808713912964,3.377468194422793,0.004274522080609853,0.23420474987948964,0.6893284356444069,0.9946944948769423
21.05151081085205,8.254830091943157,-0.004179479692778528,55.60948301292136,0.34959509000374067,0.9995584649266637
22.528789281845093,7.811704215100908,-0.004099950656568737,43.100458350536144,-0.09061718965340515,0.9999427132439713
24.03011202812195,1.9139597325310411,0.003992452829904747,0.9234880604282104,3.2573755530970008,0.9999418219628592
25.530261516571045,2.1259720396798776,0.0018990496112865861,0.8551368435417939,6.024645795894545,0.9999402849217717
27.028841972351074,2.062419173911724,0.003348810156735214,0.7296324319713796,4.1091842906555724,0.9995066046164764
28.53235960006714,1.553727334759409,0.0024934950258177907,0.3483310685461343,4.216897204984208,0.9844531721672267
30.0296413898468,-0.3834430818921936,0.0022790625821540312,0.01039391608702172,-0.14497329008458598,0.9893860933908745
31.531492710113525,1.5424414212401976,0.004062257263511124,0.1541676147977585,1.4668534515212737,0.995612953997186
33.03449892997742,1.7029893117449342,0.001942633232217018,0.12599006198931384,1.1959928523320666,0.9986127755843835
34.53349161148071,1.981993831522384,0.0019176504569331685,0.020669082061187543,0.48568217670066083,0.9982481907081359
36.032158613204956,0.3223739717470784,0.0022081964358690366,0.007365328948233476,0.15769333223353083,0.9979682441638665
37.53534507751465,-1.7508916242888233,0.001342646400831003,0.0025761528673008027,-0.3067805887145634,0.9984222081948091
39.037291049957275,-0.10562406092633629,0.0034069155020433066,0.003884457550852274,-0.13177683546800478,0.999686204277195
40.527315616607666,1.9143771777832006,0.0016507475161780557,0.012999931183494396,-0.06322581847974879,0.9999967801857641
42.030778884887695,1.4708028203693109,0.0020329530081215066,0.02345162265823227,0.05321133982795245,0.9999855512303736
43.531156063079834,1.7717136110872265,0.002067313547091531,0.17545578667283984,1.2662683300687778,0.9999239916769305
45.02792239189148,1.3629198971908596,0.0008811792911267929,0.15605496453531875,1.162867182907349,0.9932365106940562
46.52919673919678,2.4974612371153118,0.0032965391135067333,0.03577717508859535,-0.031948246613677345,0.9890684017944239
48.02762508392334,2.163603132173571,0.003824773037752452,0.013705506673296657,-0.06687270228023956,0.9879740437441163
49.528584718704224,1.8342602642286145,0.0025375755315415016,0.012776638126340162,-0.008407235324458362,0.9864873548036586
51.02790808677673,0.45284684874419123,0.004891363271798873,0.004176523370002771,0.09355869917447102,0.9999405714564703
52.530829191207886,1.5926188953005576,0.0021357616797226847,0.009777313510840081,-0.04899699633327953,0.9999921248385868
54.028287410736084,1.9714154745629995,0.003338458280335134,0.0142330822661711,-0.18965036300055355,0.9999941208042654
55.52668523788452,0.28554600502149796,0.0037652977076398546,0.00434133860879211,-0.0330791279551399,0.9999949715185863
57.027496576309204,-1.3004346408447884,0.0016949506409137535,0.0028878182618843067,-0.23991559735428353,0.9999948581621803
58.528138160705566,0.4066321481727588,0.0038489424393052278,0.004786075392729196,-0.07290393796558864,0.9999955895518454
60.02977132797241,0.47567740583569557,0.003242282907639592,0.004907627618299307,-0.11255774918406075,0.9999962112589186
61.528724670410156,-1.6573863551998589,0.0018331992349065159,0.002868329606451495,-0.41401830961729835,0.9999942014688619
63.02987051010132,-0.2613736397248205,0.004468677775835987,0.0038092986483212517,-0.21271208418129056,0.9999919927565493
64.52943754196167,0.8685358464166737,0.0025367597524612365,0.005273959654032849,-0.05410232392666553,0.9999903447945786
66.02933859825134,5.961161327176424,0.0028689966521068698,2.0852598714154778,-0.11509542913359394,0.9999999462858087
67.52856707572937,6.63778588065371,0.004101964226416173,1.3471646636210524,-0.11003373777305825,0.9999999804758962
69.02920579910278,4.470642734803862,0.0019810621067882883,0.1496606896703159,0.011375032663040519,0.9999999791928569
70.5299277305603,0.0017173621269142634,0.004764868467638292,0.015060551595271133,-0.10318127707552022,0.9999999432744672
72.0297474861145,0.3584883763344578,0.003313166168497219,0.017622094154392212,-0.02328439624758427,0.9055516182378605
73.53066301345825,0.09816984769732748,0.001593698467052273,0.00994109451830076,-0.11311000426057005,0.9664818621266392
75.0318763256073,0.20797754420627024,0.0035598493954881964,0.009210193708281522,-0.18012146529639794,0.9996312905696061
76.53215026855469,0.2625885122209972,0.0013696301667598945,0.004422175773591114,-0.1319930162241107,0.9998139175400426
78.03074193000793,1.895801470810048,0.0011332529434882545,0.011272000007038829,-0.11395682105022231,0.9999294413110472
79.53162050247192,7.930852836472589,-0.00027721363047848767,4.378562628101351,0.1305293510815233,0.9994435223266426
81.03462314605713,7.016400833909124,-0.00018807801268454251,2.4188993014866167,-0.10857715833339843,0.9996981702766927
82.53619599342346,-0.8783757283617908,0.0014952622516393314,0.004672610769730642,-0.07748066302874829,0.9999185573172499
84.03434658050537,-0.21380726968449915,0.0037173333149487005,0.004694106270010772,0.04164414188413634,0.9999177410202209
85.53443312644958,0.6319327032725532,0.001847791406818283,0.0048378311661057445,0.054798340947353474,0.9999832758312426
87.03530263900757,-1.1130004126175939,0.0010021961337360968,0.0029534811780471838,-0.2500856843426158,0.9999955247881253
88.53787779808044,-0.801259509472348,0.003913651188408438,0.004287538611068567,-0.015776619888802967,0.9999950879852657
90.02744626998901,0.2141677994395174,0.0031605250901643326,0.004968858213891647,-0.1288984566025589,0.9999931939171357
91.52882409095764,2.1927665384933275,-0.000896543344810121,1.0800444828721025,3.879158397994823,0.9999493276249138
93.02760004997253,2.342683554463977,0.0029284782594161305,1.159129778090918,3.5633480325948104,0.9781646289642366
